"test","browser","url","score","title","description"
"axe","CHROME","https://www.deque.com/team/cb-averitt/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/team/cb-averitt/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/team/cb-averitt/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/deque-how-to/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/deque-how-to/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/deque-how-to/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/deque-how-to/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/deque-how-to/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/services/accessibility-audits/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/services/accessibility-audits/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/services/accessibility-audits/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","Certain ARIA roles must contain particular children","Ensures elements with an ARIA role that require child roles contain them"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","autocomplete attribute must be used correctly","Ensure the autocomplete attribute is correct and suitable for the form field"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script> or <template> elements","Ensures <dl> elements are structured correctly"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://addons.mozilla.org/en-us/firefox/addon/axe-devtools/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-resources-for-developers/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-resources-for-developers/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-resources-for-developers/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-resources-for-developers/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-resources-for-developers/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://axe-core.org/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://axe-core.org/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://axe-core.org/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://axe-core.org/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Web+accessibility+is+all+about+making+sites+and+applications+that+everyone+can+use%2C+especially+people+with+disabilities.+With+a+rather+large+list+of+competing+priorities…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Web+accessibility+is+all+about+making+sites+and+applications+that+everyone+can+use%2C+especially+people+with+disabilities.+With+a+rather+large+list+of+competing+priorities…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Web+accessibility+is+all+about+making+sites+and+applications+that+everyone+can+use%2C+especially+people+with+disabilities.+With+a+rather+large+list+of+competing+priorities…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Web+accessibility+is+all+about+making+sites+and+applications+that+everyone+can+use%2C+especially+people+with+disabilities.+With+a+rather+large+list+of+competing+priorities…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Web+accessibility+is+all+about+making+sites+and+applications+that+everyone+can+use%2C+especially+people+with+disabilities.+With+a+rather+large+list+of+competing+priorities…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Web+accessibility+is+all+about+making+sites+and+applications+that+everyone+can+use%2C+especially+people+with+disabilities.+With+a+rather+large+list+of+competing+priorities…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://github.com/dequelabs/axe-webdriverjs","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://github.com/dequelabs/axe-webdriverjs","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://github.com/dequelabs/axe-webdriverjs","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://github.com/marcysutton/axe-jasmine-unit","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://github.com/marcysutton/axe-jasmine-unit","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://github.com/marcysutton/axe-jasmine-unit","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://github.com/davidtheclark/react-aria-menubutton","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://github.com/davidtheclark/react-aria-menubutton","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://github.com/davidtheclark/react-aria-menubutton","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://accessibility.deque.com/intro-to-word-document-accessibility","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/intro-to-word-document-accessibility","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/intro-to-word-document-accessibility","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdebunking-the-myth-accessibility-and-react%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdebunking-the-myth-accessibility-and-react%2F","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdebunking-the-myth-accessibility-and-react%2F","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdebunking-the-myth-accessibility-and-react%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdebunking-the-myth-accessibility-and-react%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
